rated,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_name
TRUE,20,resign,black,7+2,1735,2082,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation
TRUE,144,mate,black,10+0,1742,1918,Sicilian Defense: Accelerated Dragon
TRUE,79,resign,white,10+0,2020,1746,King's Indian Defense
TRUE,38,resign,black,10+0,1878,1729,Ruy Lopez: Morphy Defense
TRUE,51,mate,white,8+0,2061,2007,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
TRUE,123,resign,white,8+3,1483,1500,French Defense: Advance Variation #3
TRUE,44,resign,black,10+0,1539,1656,Italian Game: Two Knights Defense
TRUE,67,resign,black,180+0,1301,1535,Scandinavian Defense
TRUE,57,resign,white,180+0,1530,1306,Philidor Defense #3
TRUE,54,mate,black,180+0,1548,1287,English Opening: King's English Variation |  Reversed Closed Sicilian
TRUE,38,resign,white,180+0,1268,1566,Vienna Game: Stanley Variation
TRUE,74,mate,black,10+0,1576,1591,Bishop's Opening: Boi Variation
TRUE,37,resign,black,10+0,1572,1565,English Opening: King's English Variation
TRUE,62,resign,black,10+0,1578,1505,Italian Game: Anti-Fried Liver Defense
TRUE,84,mate,black,10+0,1565,1567,Italian Game: Anti-Fried Liver Defense
TRUE,51,resign,white,10+0,1570,1319,Sicilian Defense: Loewenthal Variation
TRUE,25,resign,white,10+0,1925,1573,Italian Game: Two Knights Defense |  Modern Bishop's Opening
TRUE,107,resign,white,10+0,1557,1706,King's Pawn Game: McConnell Defense
TRUE,70,outoftime,black,10+0,1411,1549,Bishop's Opening: Berlin Defense
TRUE,137,resign,white,10+0,1539,1492,Scotch Game
TRUE,128,resign,black,10+0,1560,1185,Sicilian Defense: McDonnell Attack
TRUE,26,mate,black,10+0,1144,1538,Russian Game: Three Knights Game
TRUE,33,resign,white,10+0,1931,1541,Dutch Defense
TRUE,91,draw,draw,10+0,1727,1535,English Opening: Symmetrical Variation |  Fianchetto Variation
TRUE,60,draw,draw,10+0,1532,1631,Scotch Game
TRUE,66,resign,black,10+0,1546,1465,Scotch Game
TRUE,27,resign,white,10+0,1535,1501,Sicilian Defense: Paulsen Variation |  Normal Variation
TRUE,33,resign,white,10+0,1769,1540,Hungarian Opening
TRUE,53,mate,white,10+0,1348,1557,Barnes Opening: Walkerling
TRUE,129,outoftime,draw,10+0,1554,1651,Scandinavian Defense: Main Line
FALSE,32,resign,black,15+10,1554,1510,Scotch Game
TRUE,52,mate,black,10+0,1645,1540,Dutch Defense: Raphael Variation
TRUE,52,resign,black,10+0,1552,1540,Scotch Game
TRUE,79,resign,white,10+0,1584,1562,Russian Game: Cozio (Lasker) Attack
TRUE,79,mate,white,10+0,1556,1391,Philidor Defense: Exchange Variation
TRUE,101,resign,white,10+0,1615,1565,Russian Game: Three Knights Game
TRUE,33,resign,white,10+0,1720,1572,Russian Game: Classical Attack
TRUE,73,resign,white,10+0,1842,1577,Four Knights Game: Italian Variation
TRUE,89,resign,white,10+0,1568,1488,Scotch Game
TRUE,43,resign,black,10+0,1574,1758,Modern Defense
TRUE,36,resign,black,10+0,1168,1572,Dutch Defense: Alapin Variation
TRUE,67,mate,white,10+0,1567,1317,Philidor Defense: Exchange Variation #2
TRUE,74,outoftime,black,10+0,1395,1561,Vienna Game: Stanley Variation
TRUE,94,resign,black,10+0,1575,1474,King's Pawn Game: McConnell Defense
TRUE,62,resign,black,10+0,1554,1564,Four Knights Game: Scotch Variation Accepted
TRUE,78,resign,black,10+0,1581,1382,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,93,resign,white,10+0,1851,1585,Russian Game: Three Knights Game
TRUE,11,outoftime,white,10+0,1570,1724,Sicilian Defense: Open #3
TRUE,48,mate,black,10+0,1586,1558,Petrov's Defense
TRUE,29,resign,white,10+0,1547,1517,Sicilian Defense: Nimzowitsch Variation |  Closed Variation
TRUE,74,resign,black,10+0,1665,1527,Danish Gambit
TRUE,39,resign,white,10+0,1507,1848,Scotch Game: Schmidt Variation
TRUE,95,resign,white,10+0,1723,1512,Russian Game: Paulsen Attack
TRUE,34,resign,black,10+0,1513,2199,Sicilian Defense: Lasker-Pelikan Variation |  Exchange Variation
TRUE,32,mate,black,10+0,1512,1502,English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3
TRUE,98,resign,black,10+0,1508,1683,Pirc Defense #2
TRUE,73,resign,white,10+0,1568,1775,French Defense: Knight Variation
TRUE,78,resign,black,15+15,1784,1852,Queen's Pawn
TRUE,52,resign,black,10+0,1797,1740,Caro-Kann Defense: Classical Variation
TRUE,15,resign,white,10+0,1793,1523,King's Indian Defense
TRUE,37,resign,white,10+0,1895,1801,French Defense: Tarrasch Variation |  Open System
TRUE,55,mate,white,15+15,1859,1810,Queen's Gambit Declined
TRUE,49,mate,white,20+0,1774,1822,French Defense: Exchange Variation
TRUE,37,resign,white,10+0,1847,1832,Queen's Pawn Game: Mason Attack
TRUE,30,mate,black,10+0,1841,1902,Budapest Defense: Adler Variation
TRUE,48,resign,black,15+15,1847,2036,Indian Game: Budapest Defense
TRUE,47,resign,white,10+0,1854,1858,Queen's Pawn Game: Mason Attack
TRUE,91,resign,white,10+10,1851,1716,Horwitz Defense
TRUE,102,mate,black,10+10,1617,1846,French Defense: Advance |  Steinitz Variation
TRUE,94,resign,black,10+10,1774,1837,Queen's Gambit Declined: Capablanca |  Anti-Cambridge Springs Variation
TRUE,98,resign,black,10+10,1853,1658,Slav Defense: Geller Gambit #2
TRUE,62,resign,white,10+10,1846,1725,Queen's Gambit Refused: Marshall Defense
TRUE,92,mate,black,10+10,1732,1838,French Defense: Advance Variation
TRUE,109,mate,white,10+10,1831,1705,Queen's Gambit Refused: Marshall Defense
TRUE,101,resign,white,10+10,1819,1842,French Defense: Exchange Variation
TRUE,66,resign,black,10+10,1851,1830,French Defense: Advance Variation |  Nimzowitsch System
TRUE,120,resign,white,10+10,1823,1686,Semi-Slav Defense: Accelerated Move Order
TRUE,80,resign,black,10+10,1680,1816,French Defense: Knight Variation
TRUE,55,resign,white,10+10,1809,1688,Queen's Gambit Refused: Baltic Defense
TRUE,68,mate,black,10+10,1823,1676,Slav Defense #2
TRUE,30,resign,black,10+10,1869,1811,Neo-Gruenfeld Defense: Classical Variation
TRUE,86,draw,draw,10+10,1808,1660,Semi-Slav Defense
TRUE,59,resign,white,10+10,1711,1821,French Defense: Knight Variation
TRUE,40,resign,black,10+10,1796,1810,French Defense: Winawer Variation |  Advance Variation #3
TRUE,40,resign,white,10+10,1796,1892,King's Indian Defense: Zinnowitz Variation
TRUE,59,resign,white,10+10,1789,1661,Queen's Gambit Accepted
TRUE,53,mate,white,10+3,1831,1799,French Defense: Advance Variation #4
TRUE,71,outoftime,white,10+5,1789,1752,Horwitz Defense
TRUE,100,resign,black,5+8,1771,1778,French Defense #2
TRUE,110,outoftime,black,10+0,1783,1996,Queen's Gambit Declined: Neo-Orthodox Variation |  Main Line
TRUE,44,resign,black,5+8,1798,1630,Modern Defense
TRUE,46,outoftime,black,5+8,1637,1792,Hungarian Opening
TRUE,78,outoftime,black,10+0,1672,1680,Russian Game: Three Knights Game
TRUE,47,resign,white,10+0,1847,1678,Queen's Gambit Refused: Marshall Defense
TRUE,24,resign,black,10+0,1063,1678,King's Pawn Game: Dresden Opening
TRUE,92,resign,black,10+0,1688,1730,Sicilian Defense: Bowdler Attack
TRUE,77,mate,white,10+0,1493,1706,Queen's Pawn Game: Chigorin Variation
TRUE,77,resign,white,10+0,1700,1497,Four Knights Game: Italian Variation
TRUE,36,mate,black,5+8,1564,1639,Italian Game: Schilling-Kostic Gambit
TRUE,42,mate,black,5+5,1659,1550,Scotch Game
FALSE,73,mate,white,15+0,1612,1550,Ruy Lopez: Exchange Variation |  Normal Variation
TRUE,40,mate,black,5+5,1559,1604,Owen Defense
TRUE,62,resign,black,3+8,1578,1547,Van't Kruijs Opening
TRUE,124,resign,white,5+8,1645,1555,Queen's Pawn Game #2
TRUE,83,resign,white,5+6,1636,1564,Scotch Game
TRUE,133,mate,white,5+5,1568,1575,Three Knights Opening
TRUE,105,mate,white,5+5,1583,1586,King's Pawn Game: Napoleon Attack
TRUE,17,resign,white,5+5,1574,1594,King's Pawn Game: McConnell Defense
TRUE,128,draw,draw,8+8,1629,1573,King's Pawn Game
TRUE,38,resign,black,8+5,1550,1562,Queen's Gambit Refused: Marshall Defense
TRUE,39,resign,white,5+5,1625,1571,Italian Game: Schilling-Kostic Gambit
FALSE,73,resign,white,5+12,1420,1571,Ruy Lopez: Exchange Variation |  Normal Variation
TRUE,48,mate,black,5+7,1565,1773,Ponziani Opening
TRUE,29,resign,white,8+0,1605,1583,Blackmar-Diemer Gambit
TRUE,43,resign,white,5+5,1709,1590,Italian Game: Schilling-Kostic Gambit
TRUE,49,mate,white,5+5,1621,1600,Queen's Pawn Game: Mason Attack
TRUE,57,resign,black,5+5,1609,1699,Sicilian Defense: Old Sicilian
TRUE,68,resign,white,5+5,1716,1617,Queen's Pawn Game
TRUE,30,mate,black,5+5,1677,1603,Scotch Game: Goering Gambit |  Double Pawn Sacrifice
TRUE,129,resign,white,5+5,1891,1607,Queen's Gambit Declined: Modern Variation
TRUE,50,resign,white,5+7,1768,1613,Queen's Pawn Game: Chigorin Variation
TRUE,70,mate,black,5+7,1620,1760,Italian Game: Giuoco Pianissimo
TRUE,77,resign,white,5+8,1606,1731,Philidor Defense #4
TRUE,53,resign,black,8+8,1614,1694,Alekhine Defense
FALSE,33,resign,white,12+7,1831,1614,Italian Game: Schilling-Kostic Gambit
FALSE,112,draw,draw,12+7,1614,1831,Italian Game: Giuoco Pianissimo |  Normal
FALSE,62,mate,black,12+7,1831,1614,Dutch Defense: Rubinstein Variation
FALSE,66,mate,black,12+7,1614,1831,Four Knights Game: Italian Variation
FALSE,64,resign,black,12+7,1831,1614,Queen's Gambit Refused: Marshall Defense
FALSE,80,mate,black,12+7,1614,1831,Italian Game: Giuoco Pianissimo |  Normal
FALSE,150,mate,black,10+14,1614,1587,Zukertort Opening: Wade Defense
TRUE,27,mate,white,5+6,1673,1624,Bishop's Opening
TRUE,83,resign,white,5+8,1822,1629,King's Gambit Accepted |  MacLeod Defense
TRUE,84,resign,white,5+8,1728,1637,English Opening: King's English Variation |  Reversed Closed Sicilian
TRUE,140,mate,black,5+8,1646,1709,Philidor Defense #4
FALSE,33,mate,white,10+14,1646,1554,Pirc Defense #4
FALSE,46,resign,black,10+14,1554,1646,Anderssen Opening
FALSE,47,resign,white,15+5,1533,1746,Sicilian Defense: Bowdler Attack
TRUE,57,resign,white,10+0,1519,1153,Sicilian Defense: Bowdler Attack
TRUE,112,outoftime,black,10+0,1527,1706,Modern Defense
FALSE,79,outoftime,white,10+0,1344,1527,King's Pawn Game: Leonardis Variation
FALSE,17,resign,white,10+0,1527,1344,Bishop's Opening: Berlin Defense
FALSE,26,mate,black,10+0,1344,1527,Four Knights Game
TRUE,96,outoftime,black,10+0,1533,1777,Sicilian Defense: Najdorf Variation |  English Attack
TRUE,88,resign,black,10+0,914,1532,Italian Game
TRUE,138,mate,black,10+0,1535,1868,Italian Game: Anti-Fried Liver Defense
TRUE,60,mate,black,10+0,1825,1502,Italian Game
TRUE,70,mate,black,10+0,1508,1769,Sicilian Defense: Classical Variation
TRUE,64,mate,black,10+0,1510,1976,Scandinavian Defense
TRUE,62,mate,black,10+0,1527,1438,Vienna Game: Stanley Variation |  Reversed Spanish
TRUE,28,resign,black,10+0,1369,1517,Queen's Pawn Game: Mason Attack
TRUE,98,mate,black,10+0,1522,1821,Sicilian Defense
TRUE,94,mate,black,10+0,1505,1832,Vienna Game: Stanley Variation
FALSE,50,mate,black,10+0,1500,1505,King's Knight Opening
TRUE,82,outoftime,black,10+0,1565,1485,Van't Kruijs Opening
FALSE,46,mate,black,15+10,1000,1951,Scotch Game
FALSE,31,mate,white,10+5,1951,1875,Zukertort Opening: Nimzo-Larsen Variation
FALSE,52,resign,black,10+5,1951,2227,Nimzowitsch-Larsen Attack
FALSE,48,resign,black,15+15,1621,1951,Caro-Kann Defense: Advance Variation |  Botvinnik-Carls Defense
FALSE,46,resign,black,15+15,1951,1621,Dutch Defense: Normal Variation
FALSE,21,resign,white,15+10,1951,1621,Dutch Defense: Queen's Knight Variation
TRUE,27,resign,white,15+2,1334,1443,English Opening: The Whale
TRUE,95,draw,draw,10+0,1442,1507,French Defense: Exchange Variation
TRUE,136,resign,black,10+0,1411,1430,Ruy Lopez: Classical Variation
TRUE,55,mate,white,10+0,1487,1441,King's Pawn Game: Leonardis Variation
TRUE,1,resign,white,10+0,1431,1367,King's Pawn
TRUE,36,mate,black,10+0,1448,1302,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
TRUE,54,resign,black,10+0,1444,1435,Ruy Lopez: Berlin Defense #2
TRUE,41,resign,white,10+0,1425,1371,Owen Defense
TRUE,97,resign,white,10+5,1454,1423,Bishop's Opening: Boi Variation
TRUE,84,mate,black,10+0,1412,1411,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
TRUE,81,resign,white,10+0,1396,1439,Philidor Defense #2
TRUE,91,mate,white,10+0,1283,1414,Scotch Game
TRUE,167,mate,white,10+0,1400,1412,Four Knights Game: Italian Variation
TRUE,43,mate,white,10+0,1389,1333,Four Knights Game: Italian Variation
TRUE,42,resign,black,10+0,1353,1377,Bishop's Opening: Berlin Defense
TRUE,70,resign,black,10+0,1391,1366,French Defense: Normal Variation
TRUE,100,outoftime,black,10+0,1404,1437,Italian Game: Anti-Fried Liver Defense
TRUE,40,mate,black,10+0,1422,1389,Four Knights Game: Italian Variation
TRUE,114,outoftime,black,10+0,1139,1383,Four Knights Game
TRUE,118,outoftime,black,10+0,1401,1311,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,25,mate,white,10+0,1371,1384,Philidor Defense #2
TRUE,27,resign,white,6+4,1500,1379,Ruy Lopez: Classical Variation
TRUE,54,mate,black,15+10,1302,1366,Queen's Gambit Declined
FALSE,87,resign,white,5+8,1954,1500,Queen's Gambit Refused: Marshall Defense
TRUE,62,mate,black,13+0,1500,1621,Ruy Lopez: Steinitz Defense
TRUE,46,mate,black,10+0,1645,1748,Sicilian Defense: Closed Variation
TRUE,51,outoftime,white,10+0,1542,1659,English Opening: King's English Variation |  Reversed Closed Sicilian
TRUE,32,resign,black,10+0,1746,1645,Queen's Gambit Accepted
TRUE,62,mate,black,10+0,1655,1673,French Defense: Knight Variation
TRUE,120,outoftime,black,16+0,1667,1659,King's Pawn Game: McConnell Defense
TRUE,49,mate,white,15+0,1654,1693,Sicilian Defense: Old Sicilian
TRUE,77,outoftime,white,10+0,1748,1671,Four Knights Game: Ranken Variation
FALSE,35,mate,white,13+0,1671,1500,King's Pawn Game: Gunderam Gambit
FALSE,14,resign,black,13+0,1671,1500,King's Knight Opening
TRUE,11,resign,white,17+0,1681,1738,Sicilian Defense: Closed Variation
TRUE,91,resign,white,15+0,1731,1691,Bishop's Opening: Berlin Defense
TRUE,62,mate,black,15+0,1707,1678,King's Pawn Game: Tayler Opening
TRUE,25,mate,white,15+0,1663,1790,Sicilian Defense: Closed Variation |  Traditional
TRUE,47,outoftime,white,10+2,1705,1674,Queen's Gambit Refused: Marshall Defense
TRUE,58,resign,black,10+3,1717,1460,Owen Defense
TRUE,55,resign,white,8+0,1712,1499,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,38,mate,black,15+5,1730,1473,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation
TRUE,43,resign,white,15+0,1704,1731,Ruy Lopez: Morphy Defense |  Steinitz Deferred
TRUE,50,resign,black,10+0,1801,1717,Italian Game: Anti-Fried Liver Defense
FALSE,57,outoftime,white,14+0,1714,1718,Italian Game: Anti-Fried Liver Defense
TRUE,69,outoftime,white,15+0,1803,1723,Queen's Pawn Game
TRUE,90,mate,black,10+0,1732,1785,Alekhine Defense: Scandinavian Variation
TRUE,173,mate,white,15+0,1719,1758,Ruy Lopez: Steinitz Defense
TRUE,43,resign,white,15+0,1748,1730,King's Gambit Accepted |  Modern Defense
TRUE,66,mate,black,15+0,1741,1743,Sicilian Defense: Closed
TRUE,103,mate,white,15+0,1264,1763,Queen's Gambit Accepted
TRUE,40,resign,black,10+5,1232,1761,Queen's Pawn Game: Chigorin Variation
TRUE,90,resign,black,15+0,1742,1750,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense
TRUE,107,mate,white,15+0,1747,1424,King's Knight Opening
TRUE,34,resign,white,15+0,1735,1763,Pirc Defense #4
TRUE,126,resign,black,14+6,1755,1722,Queen's Pawn Game: Symmetrical Variation
TRUE,108,outoftime,black,14+0,1757,1709,Queen's Pawn Game: Mason Attack
TRUE,100,mate,black,14+0,1720,1748,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,64,mate,black,10+5,1773,1706,Queen's Pawn Game: London System
TRUE,66,outoftime,black,10+0,1717,1709,Sicilian Defense: French Variation
TRUE,45,resign,white,10+0,2247,1718,Italian Game: Anti-Fried Liver Defense
FALSE,8,outoftime,black,20+15,1586,2481,Giuoco Piano
TRUE,46,resign,white,30+0,1306,1275,Caro-Kann Defense
TRUE,35,mate,white,30+0,1259,1319,Petrov's Defense
TRUE,40,outoftime,black,15+5,1272,1169,Caro-Kann Defense
TRUE,8,resign,black,10+0,1278,1500,Borg Defense
TRUE,53,resign,white,10+0,1265,1500,Nimzowitsch Defense: Williams Variation
FALSE,120,resign,black,10+5,1265,1500,Philidor Defense #2
FALSE,73,resign,black,15+0,1265,1500,Elephant Gambit
TRUE,22,draw,draw,30+0,1264,1268,King's Pawn Game: McConnell Defense
TRUE,66,outoftime,black,10+0,1278,1280,Alekhine Defense: Scandinavian Variation
TRUE,85,resign,white,12+10,1282,1293,Caro-Kann Defense: Two Knights Attack
TRUE,30,mate,black,10+5,1500,1279,Caro-Kann Defense: Hillbilly Attack
TRUE,49,mate,white,20+15,1271,1096,Ruy Lopez: Exchange Variation
TRUE,70,resign,black,180+0,964,1267,Caro-Kann Defense: Hillbilly Attack
TRUE,19,draw,draw,20+3,1270,1179,Zukertort Opening: Tennison Gambit
TRUE,80,mate,black,10+0,1277,1490,Sicilian Defense: Nimzowitsch Variation |  Advance Variation
TRUE,123,outoftime,white,10+0,1919,1858,English Opening: Great Snake Variation
TRUE,48,resign,black,10+0,2089,1819,East Indian Defense
TRUE,69,outoftime,white,10+0,1794,1791,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense
TRUE,65,outoftime,white,10+10,1949,1811,Sicilian Defense: McDonnell Attack
TRUE,97,resign,white,15+15,1835,1839,Sicilian Defense: Bowdler Attack
TRUE,83,outoftime,white,10+0,1803,1874,Sicilian Defense: Najdorf Variation
TRUE,56,resign,black,15+0,1904,1927,Ruy Lopez: Steinitz Defense
TRUE,81,resign,white,10+5,1944,1938,Sicilian Defense: Najdorf Variation |  Adams Attack
TRUE,68,resign,white,20+0,1922,1688,Ruy Lopez: Morphy Defense |  Caro Variation
TRUE,98,resign,black,20+0,1693,1903,Sicilian Defense
TRUE,45,resign,white,20+0,1880,1699,Philidor Defense #2
TRUE,28,resign,black,10+5,1853,1828,King's Indian Defense: Saemisch Variation
FALSE,59,outoftime,white,15+4,1838,1828,King's Indian Defense: Makogonov Variation
FALSE,91,draw,draw,15+0,1828,1471,Nimzowitsch Defense |  Declined Variation
FALSE,32,resign,black,7+2,1828,1796,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
FALSE,69,outoftime,white,8+2,1828,1500,English Opening: Symmetrical Variation
TRUE,70,mate,black,10+0,1850,1757,Torre Attack
FALSE,49,resign,white,30+5,1942,1757,Indian Game
TRUE,4,resign,black,15+0,1616,1708,Sicilian Defense
TRUE,37,resign,white,15+0,1630,1626,Ruy Lopez: Morphy Defense |  Caro Variation
TRUE,69,resign,black,15+3,1415,1571,Sicilian Defense
TRUE,121,resign,white,15+10,1365,1586,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense
FALSE,19,mate,white,10+5,1365,1551,Sicilian Defense: Open
FALSE,45,resign,white,15+0,1796,1365,Sicilian Defense: Delayed Alapin
FALSE,35,resign,white,8+8,1418,1365,Indian Game
FALSE,59,outoftime,white,15+0,1796,1365,English Opening: Anglo-Indian Defense |  Hedgehog System
FALSE,92,mate,black,15+0,1405,1365,Queen's Pawn Game #3
FALSE,19,mate,white,8+10,1365,1593,Queen's Gambit Refused: Marshall Defense
FALSE,40,mate,black,5+8,1500,1365,Reti Opening #2
FALSE,28,mate,black,5+10,1205,1365,Ruy Lopez: Exchange Variation |  Normal Variation
FALSE,39,resign,white,10+0,1365,1796,Caro-Kann Defense: Advance Variation
FALSE,43,mate,white,7+2,1500,1365,King's Pawn Game: Napoleon Attack
FALSE,66,outoftime,black,10+0,1500,1365,Sicilian Defense: Bowdler Attack
TRUE,98,mate,black,15+0,1500,1574,Semi-Slav Defense
FALSE,33,resign,white,10+5,1500,1308,Queen's Gambit Accepted: Old Variation
FALSE,38,resign,black,7+2,1500,1796,Paleface Attack
FALSE,24,resign,black,7+2,1796,1500,English Opening: Great Snake Variation
FALSE,168,mate,black,7+2,1500,1796,Indian Game: East Indian Defense
TRUE,76,draw,draw,15+2,1381,1407,Van't Kruijs Opening
TRUE,51,draw,draw,15+2,1408,1380,French Defense: Tarrasch Variation
TRUE,47,mate,white,15+2,1366,1420,Englund Gambit Declined |  Reversed French
TRUE,102,mate,black,10+0,1242,1413,Colle System
TRUE,33,draw,draw,10+0,1418,1235,Philidor Defense #3
TRUE,36,resign,black,30+5,1609,1401,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
TRUE,25,draw,draw,30+10,1207,1406,Van't Kruijs Opening
TRUE,25,resign,white,30+10,1399,1223,Goldsmith Defense
TRUE,9,resign,black,35+8,1406,1525,Caro-Kann Defense
TRUE,67,mate,white,8+5,1397,1319,Scandinavian Defense: Modern Variation #2
TRUE,67,draw,draw,8+5,1317,1400,Bishop's Opening: Vienna Hybrid |  Spielmann Attack
