Symbol,S1.WT.1,S5.WT.2,S2.BlimpKO.1,S6.BlimpKO.2,S3.TbetKO.1,S7.TbetKO.2,S4.DKO.1,S8.DKO.2
Ttll4,3.062180955,2.682726157,2.84764518,2.700844435,3.064404589,2.623253703,3.144912098,2.531364437
Cyp27a1,0.673520142,0.322885594,0.474967587,0.348451777,1.694431621,0.887528103,1.904600677,1.514680368
Wnt10a,-2.568395121,-1.975189005,-1.599521512,-0.542569206,-0.365465347,-1.024169285,0.663054721,-0.441019982
Ihh,-2.67995361,-3.4393778,-2.67995361,-1.244065016,-5.419750544,-4.814778494,-4.814778494,-1.814472039
Nhej1,2.0873124,1.958760622,1.981522171,1.326111917,1.839284449,1.490676708,1.959827707,1.996675605
Cnppd1,5.716394645,5.790056397,5.885787956,5.633898497,5.689730931,5.730904658,5.760294088,5.83371142
Fam134a,5.370742205,5.374216817,5.402582213,5.416222933,5.339426433,5.592265054,5.469605519,5.625327079
Zfand2b,4.360694188,4.294981818,4.288623026,4.231088885,4.202984465,4.020434326,4.334333128,4.150068529
Abcb6,0.991095546,1.386373734,1.641277779,1.514021018,1.42560278,1.172984391,1.4201149,1.470527543
Atg9a,3.236133886,3.263130394,3.458577272,3.317728434,3.507814839,3.566638376,3.700620153,3.636594887
Ankzf1,3.224947241,2.768626222,3.267343159,2.905862468,3.633634928,3.041267359,3.535639948,3.079598473
Glb1l,0.834619694,0.447263077,0.553388405,0.159792674,0.613374103,-0.042901975,0.906917374,-0.075295548
Stk16,3.937790368,3.861368597,3.578343458,3.339805387,3.794339018,3.549533743,3.848345219,3.526371469
Tuba4a,5.346189214,5.550747737,5.190890108,5.432037338,5.524488012,5.598542783,5.129312063,5.332841106
Dnajb2,1.895174276,1.442805731,1.973645842,2.076722956,2.074008785,2.081575366,2.386097254,2.209967814
Dnpep,4.453543913,4.544609747,4.616074325,4.478620162,4.65889832,4.482860763,4.835718502,4.766542275
Speg,-7.707391142,-6.881727248,-6.415937455,-8.231940793,-6.210544508,-5.727018397,-4.519561982,-4.102112636
Gmppa,4.42974596,4.345252486,4.539433696,4.558745919,4.564992449,4.391775423,4.851223503,4.513682525
Chpf,4.181207501,4.189853583,4.028504647,4.110873708,3.894779871,4.231067317,3.954186593,4.171072875
Tmem198,1.305433323,-0.019112798,0.39841795,-0.566321175,0.816421341,-0.019112798,0.890133807,-0.198311872
Stk11ip,3.6951779,3.506624339,3.897075117,3.741380967,4.026868247,3.864876009,3.986673361,3.847354954
Slc4a3,-6.281390831,-5.455726937,-5.676418781,-6.805940482,-4.784544197,-3.975875689,-3.658219215,-3.249571294
Sgpp2,-0.94831695,-1.265347848,0.658479555,0.73900329,0.018488614,-0.505102074,1.263196288,1.437275803
Farsb,4.525841845,4.721081121,4.630062921,4.917031693,4.578875087,4.724959397,4.59022406,4.78044423
Acsl3,-2.037303754,-1.490291498,-1.085963505,-1.185088099,-0.182206381,-0.873332172,-0.59279277,-0.801734197
Utp14b,-3.589200951,-2.995994834,-2.518358625,-2.044975115,-1.637187474,-2.909308599,-1.704586917,-1.764450834
Ap1s3,3.512510701,3.540922993,3.676839037,3.822880493,3.886994851,3.717318494,3.722709359,3.678202208
Wdfy1,3.182646167,2.818055343,3.316797007,2.911601325,3.338145281,3.020497176,3.514417237,2.820768661
Mrpl44,4.650193881,4.704503294,4.587374645,4.694734518,4.453025144,4.787451041,4.574712282,4.689372835
Serpine2,2.208293203,2.149207874,2.552581239,2.664860068,2.310668009,2.937229513,3.031277826,3.76502452
Fam124b,1.084403052,0.998528152,0.689517925,0.348381745,2.578608402,1.81933779,3.130693919,2.728907267
Gm19527,2.545320075,1.942116636,1.739092632,1.48841433,1.298225422,2.132253948,1.088586204,1.812220785
Cul3,6.042335579,6.039647051,5.985581327,6.032071549,5.910546417,5.93220937,5.7865265,5.855970787
Dock10,6.050392571,5.923201902,5.862871333,5.931046568,6.195775134,5.892022672,6.085582671,5.682782539
Rhbdd1,3.428846575,3.639960422,3.511819723,3.453220639,3.299170136,3.535931507,3.241497123,3.393222452
Mff,5.406416512,5.43509023,5.444029955,5.489906104,5.301572725,5.372987315,5.275294396,5.293028391
Agfg1,5.521805781,5.530650394,5.363065651,5.519996719,5.626133894,5.571765186,5.40773051,5.413374849
Pid1,-0.112990799,0.558006546,-0.480078594,0.759281353,-0.131429663,-0.611006355,-0.611006355,0.363866345
Trip12,5.90791093,5.900318367,5.89634982,5.982505377,6.208958121,5.994963202,6.11749912,6.033522406
Fbxo36,-0.983134074,-0.757955505,-0.033881887,-1.146565904,-3.978503166,-0.307982189,-1.867512834,0.003276696
Gm15433,1.359429871,0.725502725,1.31922661,1.850264686,1.826873992,1.972417,1.468729689,1.346621119
Gm7582,0.211681932,-0.182863949,0.803247361,0.963267217,1.304523063,1.54692305,0.861072016,0.57479362
A530032D15Rik,0.457509844,-0.011363959,0.856541568,1.049829988,0.93862009,1.655071102,1.168575592,1.295256326
A530040E14Rik,3.588365151,3.62719704,4.039298447,4.476990265,4.685155742,4.78668956,4.764707443,4.698045948
Gm2397,3.126503095,3.327545179,3.719973376,4.327718026,4.235667536,4.443341835,4.148833724,4.348411558
Gm7609,0.725876063,0.496043117,0.800760752,0.87362047,1.392862644,1.391999786,1.256981329,0.580825458
C130026I21Rik,0.553864101,0.129592705,0.173796171,0.20424731,0.365103413,1.028163797,0.054095974,0.485288363
Gm2666,-0.625040402,-0.743455935,-0.749675065,-0.191453043,0.52244606,0.017776266,-0.625040402,-0.35872509
Gm2427,0.457349986,-0.34019483,-1.017827804,-0.887375318,-0.508463498,-0.887375318,-0.728846547,-0.62687783
Gm7592,-0.625040402,-0.995907025,-1.420548693,-0.619222579,-0.240310759,0.519754415,0.183550603,0.332241204
Sp110,6.248168985,6.1004282,6.111896231,6.19514905,6.04664896,6.028337164,6.168802564,5.932664296
Sp140,4.4260076,4.397976371,4.635886107,4.728648462,4.892870975,4.743004901,4.940219832,4.783741067
Gm10552,-0.711602435,-0.678883934,0.307826161,0.179230421,0.179230421,-0.007470089,0.175623563,0.27285125
Sp100,8.556577512,8.425261035,8.118841231,8.2098645,7.867607933,7.910519821,7.858877368,7.411381392
A630001G21Rik,4.914683032,4.47560743,4.801881097,4.856482079,4.519519698,4.227078546,4.948522431,4.246243028
Cab39,6.671955999,6.68968402,6.551257705,6.528999756,6.458660542,6.536322395,6.259158683,6.305826692
Itm2c,6.314832215,6.39333622,6.278780668,6.293525484,6.416729976,6.706185527,6.532006716,6.787490893
Gpr55,4.401181903,4.341035713,3.215227753,3.18681102,5.395518406,5.318064588,4.13744965,3.943023009
2810459M11Rik,-3.812067268,-3.560946472,-1.974500108,-3.034524352,-1.947613708,-5.261489563,-4.405803307,-2.834642076
Psmd1,4.963524419,5.147356795,5.271503911,5.19010793,5.101239187,5.202620484,5.260937546,5.405105245
Armc9,0.003509065,-0.224122486,-0.015503606,0.212421257,-0.088821126,-0.015503606,0.046810047,0.207222439
B3gnt7,-2.318411638,-3.200725656,-2.510871706,-2.928390442,-1.147054501,-1.524460936,-2.25387332,-3.293996834
Ncl,6.334824686,6.468085843,6.732249754,6.841961698,6.753868989,6.777939244,6.715880908,6.933429371
C130036L24Rik,0.852649804,0.768243077,0.458468893,1.12329924,0.463934065,0.089478431,0.377058482,0.937432144
Ptma,6.027814498,6.064754863,6.216386729,6.389203969,6.124468551,6.387905945,5.838424551,6.318508348
Pde6d,4.324468475,4.052535089,4.034102761,3.739378767,3.674488418,4.160127817,4.021568718,4.262437139
Cops7b,3.152863084,3.074076959,3.106927038,3.242851027,3.088549222,2.809630922,3.241603563,2.95625579
Dis3l2,3.361440349,3.572661298,3.799933117,3.651942662,3.392400656,3.735053102,3.619683994,3.76768043
Gm6136,8.740331505,9.013200702,9.251560681,9.329419694,9.046220439,9.22911427,9.199801935,9.503451767
Eif4e2,4.775119759,4.868649679,4.985354919,4.782029057,4.606354898,4.735319741,4.661344708,4.882735564
Gigyf2,4.50734553,4.412825243,4.364585378,4.546562479,4.427349992,4.29690498,4.474423425,4.424211691
Inpp5d,5.663251105,5.591167348,5.334966004,5.616445671,5.851517118,5.886448497,5.614377285,5.498527904
Atg16l1,3.964927475,3.666055192,3.835289994,3.630415337,3.85000399,3.728261735,3.921581823,3.556104694
Sag,-0.444533845,-0.32478927,-2.367781393,-2.33338594,-1.690688635,-0.640518182,-1.275277164,-1.413230915
Dgkd,5.530177699,5.446551132,5.569745379,5.578484276,5.840863054,5.563907081,5.875217468,5.667506661
Usp40,2.110743276,1.583071158,1.880688452,1.530353946,1.841121857,1.748954781,1.963376368,1.350560518
Ugt1a7c,0.750470777,0.5875928,0.427086854,0.322039349,0.297926531,1.132477952,-0.228884544,0.347721202
Mroh2a,-2.168986625,-2.563935946,-3.703426355,-2.771671435,-1.703998841,-2.963727533,-3.437111043,-3.342752214
Hjurp,3.956362544,3.693982974,4.12004627,4.029711612,4.080864809,3.90866292,4.375840085,4.270572913
Gm19589,0.002136013,-0.526116981,-1.251005953,-1.035274411,-0.784358113,-1.443062051,-3.410733735,-2.872305169
Arl4c,8.09580185,7.932674883,7.262292372,7.476170609,7.150656465,7.588341586,6.370657578,6.479008983
Sh3bp4,-1.387834762,-0.684031688,-0.981069748,-0.382782498,-1.072747426,-1.072747426,0.060179466,-0.560961262
Agap1,-3.892677121,-3.40890264,-2.737923978,-1.85157477,-2.122155842,-1.454261906,-3.031496205,-2.655570788
Cops8,4.911565396,5.112572227,4.943810584,4.908551102,4.80814204,4.972805925,4.742230243,4.788915135
Lrrfip1,6.403038015,6.43226734,6.450202487,6.360512038,6.11966998,5.967768482,6.341083777,6.16674925
Rbm44,-0.713106394,-1.719509494,-2.000684224,-1.338373428,-3.107642811,-2.183777877,-1.19388248,-2.470460877
Ramp1,0.410212452,0.672805059,0.350354344,1.098428187,1.803276838,2.259797377,0.582437458,1.343488476
Ube2f,3.884931122,4.195825133,4.074201916,3.857919044,3.952508514,3.955474603,3.88340449,4.005305659
Scly,4.371781325,4.341179981,4.284835912,4.390453907,3.999846017,4.425440189,4.39169405,4.430186069
Fam132b,-1.548586023,-1.404356511,-1.304297164,-1.731679676,-1.001573767,-1.731679676,-1.98768205,-2.125635801
Ilkap,5.29264626,5.079352365,5.192275212,5.027572008,5.318996774,5.086690688,5.241488503,5.208721252
1700020N18Rik,-1.799460691,-2.434455104,-1.279746253,0.631842508,-0.682268641,-2.655146947,-0.636947381,-0.716664095
Hes6,4.998985286,4.815151107,5.092626317,4.663121343,4.949557339,4.748309244,4.976682299,4.836421611
Per2,-0.802990796,-1.019175838,-0.774392508,-0.679821652,-0.341155878,-0.686796959,-1.156167185,-0.974722508
Traf3ip1,2.851355916,2.471976977,2.569172779,2.423361981,1.811606499,2.083132086,2.224826283,1.771547368
Asb1,3.102384207,3.042014482,2.828194536,2.817909676,2.980727787,2.692585191,2.760629964,2.558982896
Hdac4,3.048877434,3.081575357,3.142590276,3.280002421,3.31765979,3.426706314,3.187163906,3.359119002
Ndufa10,6.092669034,6.35170581,6.278728898,6.105725886,5.951309747,6.250145268,5.896206419,6.196936974
Myeov2,5.909098787,6.127491409,5.820938894,5.642323915,5.411577732,5.708747952,5.411577732,5.958731078
Gpc1,4.063967145,3.999088301,3.438495331,3.290091657,3.459552644,3.085400698,3.637730105,3.664114871
Dusp28,2.698366889,2.583718765,2.584572612,3.063579275,2.561058683,3.256246417,2.371429736,2.421388879
Rnpepl1,5.692791277,5.667385645,5.545036637,5.57449371,5.423369759,5.389609491,5.493522489,5.483437915
Capn10,2.525796976,2.378196441,2.41576849,2.196482953,2.634645796,2.139619872,2.647553726,2.552268524
Gpr35,0.362855878,0.931097479,0.240808962,1.065368745,1.195769334,0.514893225,1.147990615,1.256095861
Kif1a,-3.419999004,-3.688729696,-4.180754872,-3.000438436,-4.598273608,-3.831342947,-2.388401291,-2.75707375
Crocc2,-5.547199579,-4.455813889,-4.132217173,-3.663076868,-4.039761315,-6.402885836,-7.638407151,-2.835575041
Mterf4,1.789659133,1.593846348,1.632933556,1.838224585,1.387201332,1.275658766,1.326797974,1.769580639
Pask,-0.006687144,-0.156726133,0.212935228,0.159104307,-0.374195226,-0.786551734,-0.128901791,0.319445678
Ppp1r7,3.884516601,3.954497182,3.907766246,3.787945246,3.685501715,3.932999381,3.959035403,3.947158214
Hdlbp,4.980107563,5.014783386,5.217399896,5.146360788,5.159517688,5.144575128,5.404312825,5.372132475
Sept2,5.713248898,5.786510509,5.878651966,5.769551164,5.783347217,5.690773553,5.791440521,5.766878602
Farp2,-0.619476502,-1.325355197,-1.137939322,-0.97762524,-0.760021922,-0.553232904,-0.878568845,-0.828275809
Stk25,4.181405044,3.858347991,4.209266003,3.847880745,4.277048531,3.967831075,4.498790349,4.170437417
Thap4,3.572198469,3.699219461,3.583161567,3.467050111,3.523905377,3.682752133,3.639550107,3.663730159
Atg4b,3.829177321,3.824497639,3.83280133,3.742851708,3.703975991,3.748674714,3.749980026,3.73230275
Dtymk,4.705202499,4.627556677,5.000373104,4.758986271,4.706133101,4.50925012,4.855428442,4.899942623
Ing5,3.703469553,3.711270364,3.564840146,3.668867676,3.645920787,3.721581308,3.698784923,3.63386548
D2hgdh,2.859154535,2.862403252,2.751560429,2.500707879,2.853987609,2.803620568,2.87620069,2.834152547
Pdcd1,5.966216532,6.003952189,6.314303062,6.196877929,6.712115262,7.028182544,7.151677626,7.367286844
Fam174a,3.994713396,4.01410201,3.896495499,4.019312412,4.101446678,4.33701643,3.802539398,4.187810081
Gm15427,10.54481545,10.68092379,10.68092379,10.85607549,10.75722135,11.03209197,10.62017523,10.90120683
St8sia4,4.622316041,4.48853526,4.204178189,4.685745121,4.362469863,4.502172516,4.510466463,4.304046494
Gm20207,2.972320155,3.016920148,2.447771021,2.744574691,2.936742391,2.897345387,2.253785425,2.582935324
Slco4c1,-5.389929412,-2.837885415,-3.878045999,-2.182042168,-1.170644741,-0.9061714,-2.680258489,-1.784650906
D1Ertd622e,4.982250483,5.013341678,4.02484401,4.103986599,4.291146271,4.406466518,3.547048144,3.655111287
Ppip5k2,4.282959893,4.334247116,4.376770438,4.289198192,4.523484327,4.467008362,4.53045556,4.496278082
Gin1,2.439506177,2.11523388,2.263763476,1.953066846,2.268375748,1.636666018,2.152523199,1.934330417
Pam,0.689460357,0.831958504,0.206202737,0.714038036,0.721985727,0.786307757,-0.545723143,0.013012233
Gm20253,2.368887053,2.577766539,2.384701725,2.408320298,2.121574367,1.620318021,1.827974456,1.786144235
Rnf152,-3.346294822,-3.735488591,-4.917367717,-4.390945598,-3.71957307,-3.704536291,-2.739124848,-2.982375964
NA,2.486630124,2.46551369,2.416160191,2.265091979,2.496911627,2.490949,2.775548783,2.366994809
Pign,2.584446653,2.554534256,2.659980011,2.57269304,2.802709729,2.50146126,2.904655049,2.621366394
2310035C23Rik,3.749608897,3.499787939,3.798607681,3.52350163,4.054413469,3.660858396,3.883795931,3.588805942
Gm10193,5.391325322,5.389660151,4.752973902,4.852317005,5.06440209,4.765119855,4.712210073,4.492040685
Tnfrsf11a,-2.48834065,-2.677628641,-3.119805094,-2.099581991,-3.490671717,-2.677628641,-1.796956969,-1.398940621
Gm7160,1.717776203,1.838628003,0.918812398,1.460640776,1.052853136,0.955970981,0.318972137,1.393241333
Zcchc2,3.796531226,3.679722501,3.711996443,3.984615732,3.916057509,3.838727033,3.893888125,3.775489928
Phlpp1,2.550388065,2.542942435,2.538798121,2.703906628,3.264517519,3.352889983,3.452922799,3.491134773
Bcl2,4.860757247,4.993710503,5.392918867,5.447246007,5.080347477,5.182233565,5.770233541,5.672721099
Kdsr,2.881402428,2.848024595,2.935042904,2.970603713,3.028683935,2.920634148,3.174485869,3.020905996
Vps4b,5.896258881,5.911018367,5.797644175,5.835781715,5.74273939,5.788656416,5.754494675,5.760765097
Serpinb10,-1.314102903,0.259988597,-1.311665881,-1.112876354,-1.196367342,-0.504837111,-0.93812621,-0.561955208
Serpinb8,-1.97156723,-1.628870597,-4.336271855,-2.171190947,-2.627607607,-3.542640126,-2.660326108,-3.635911304
Dsel,-1.387189458,-1.307080688,-1.418299538,-1.836469337,-1.318935572,-2.386608165,-1.505119387,-2.178872676
Tsn,5.42247209,5.512991436,5.434462942,5.5012645,5.24446684,5.386254453,5.422758825,5.593662604
Nifk,4.168920353,4.591776313,4.427268701,4.551730523,4.297292437,4.612756811,4.386340008,4.488268646
Clasp1,3.147623622,3.170661996,3.302462484,3.338164182,3.485129885,3.272095409,3.542348706,3.512110675
Tfcp2l1,-3.737797092,-3.998294581,-4.27419316,-4.135188354,-2.856625942,-3.672554621,-3.231032582,-4.128747067
Ralb,1.283177041,1.334473738,1.689075283,1.982399725,1.57153059,1.982617523,1.930326817,2.277609338
Tmem185b,3.261456257,3.45049735,3.25300314,3.487326914,3.52226885,3.582071391,3.439096394,3.312634139
Epb41l5,-2.464327368,-2.547774168,-1.378752871,-1.68661349,-2.461890346,-2.733545696,-0.775510382,-0.842619747
Ptpn4,4.845517257,4.747541418,3.637303149,3.759625083,4.252818856,4.308566427,3.221675492,2.845538497
Tmem177,1.420587159,1.618427452,1.232102255,1.499127183,1.146261821,1.187491807,1.108863932,1.300493275
Tmem37,2.851889896,2.844317979,1.390353787,2.212394894,1.597373335,2.480716607,-0.1843983,0.017456906
Dbi,4.827501734,5.055994956,4.949741731,4.83777853,4.696471061,4.530207435,4.552002878,4.967843294
3110009E18Rik,1.695936545,1.940211679,1.205366167,1.479478795,1.537367375,1.505008032,1.19299368,1.341212186
Steap3,1.154778638,1.237939476,1.232056407,1.671854437,1.647817181,1.863613781,1.108041169,0.903706259
Insig2,3.345666375,3.408457586,3.370885699,3.231567772,3.429167471,3.368182524,3.187229077,3.083331839
Ccdc93,3.463156718,3.212900167,3.157887448,3.083947061,3.188819285,3.093641873,3.094187604,2.753712325
Ddx18,2.479478961,2.333844689,2.048231097,2.326498619,2.019062607,2.193889113,1.878178667,2.131001087
Actr3,8.763641592,8.795169642,8.665221237,8.665221237,8.804545815,8.839939153,8.637772041,8.702893029
Slc35f5,-1.127565105,-0.609867551,-0.048475893,0.280198948,0.519628876,0.225636735,0.526392632,0.514660383
Mgat5,2.337642302,2.39947826,2.956546933,2.992473665,2.914929424,2.785189333,3.688361988,3.241000171
Tmem163,4.650533708,4.698057701,4.055019443,3.697832302,3.977017589,4.27662179,3.02194392,3.045724572
Acmsd,-3.279626325,-4.508356777,-3.028505529,-2.756170314,-5.33402067,-3.353647926,-2.338651578,-1.989239653
Ccnt2,4.524064709,4.062132054,4.313521949,4.163294028,4.534323165,4.149530754,4.638743922,4.085499323
Map3k19,-3.111867388,-2.539778787,-2.768273286,-1.546974385,-0.450678991,-2.125456618,-0.918618122,-2.892907949
Rab3gap1,4.308702707,4.437815368,4.552567531,4.592473876,4.643296536,4.649485663,4.655036589,4.705896764
Zranb3,0.119997962,0.439131413,0.679120342,0.50660708,0.59034712,0.171004662,0.366941861,0.654002052
R3hdm1,3.834285249,3.63853575,3.906011603,3.980490932,3.894705394,3.677973452,3.827415445,3.727938833
Ubxn4,4.949345746,4.825529656,4.896907587,4.827043331,4.880339235,4.916823366,4.997830999,4.986563933
Mcm6,6.246862025,6.32484991,6.410116401,6.395833024,6.309091306,6.353935149,6.315683556,6.449659743
Dars,5.430920046,5.460315149,5.621036051,5.555589647,5.388049766,5.550435251,5.554647681,5.727248117
Cxcr4,4.803737072,5.317470169,5.683442474,6.708942519,5.942498196,6.041951924,5.469136768,5.60533045
Thsd7b,-2.804627138,-2.001997344,-2.663011761,-3.779685684,-2.41586848,-2.883093271,-1.451621309,-1.715227109
Rpl31-ps9,5.498257325,5.998038743,6.184998104,6.34920692,5.7528802,6.037104993,5.894794501,6.485626166
Cd55,4.059297104,4.019902878,4.118669782,4.63410874,5.421915916,4.50523222,4.891047025,4.078562337
Pfkfb2,1.269749134,1.244238901,1.086016167,1.169720224,1.530568444,1.048143162,1.415916071,0.847759449
Yod1,2.580563046,2.353980268,2.293672726,2.081738517,2.539045352,2.2477826,2.153399097,1.409294744
AA986860,-1.914904596,-1.595974397,-1.976016497,-2.326248538,-2.702932985,-2.326248538,-2.183635287,-3.021610658
Fcamr,-2.325037103,-3.567987404,-1.459555532,-1.292283484,-1.3411412,-5.634704949,-1.069175262,-2.852590074
